,lng,lat
0,-73.87053740957452,40.68406083967918
1,-73.86897452703059,40.68462509021575
2,-73.86830878947508,40.68470155389536
3,-73.86677732990765,40.68513094043811
4,-73.89716745051707,40.67647466963193
5,-73.89746353028785,40.67722165017
6,-73.89835841996319,40.6769941203488
7,-73.89921207971834,40.67704253017512
8,-73.90195136968715,40.67754000038865
9,-73.90299004974949,40.67789497959188
10,-73.90430067054687,40.677861549605524
11,-73.90590131055853,40.677845470040765
12,-73.94206207998579,40.651229970383596
13,-73.94554462954876,40.65094749026737
14,-73.94783400039658,40.65096199977271
15,-73.95241399961961,40.64873300023374
16,-73.95596196983311,40.64868919042042
17,-73.95781959032738,40.6486071201368
18,-73.95968841025577,40.71818700012556
19,-73.94044300020686,40.81410500000007
20,-73.90854944033225,40.82392554993948
21,-74.01619999999974,40.69275000032279
22,-74.01578000015225,40.69271999955638
23,-74.01733000042785,40.6887299998893
24,-74.01454000007159,40.69252999978141
25,-74.01464999951322,40.690229999771816
26,-74.01443999985752,40.6901699999037
27,-74.01339999969527,40.689589999755945
28,-74.01466999943547,40.689340000153805
29,-74.01470000043466,40.68856999977174
30,-74.01477000031106,40.692739999827836
31,-74.0145499996239,40.6885999996277
32,-74.01474999973036,40.692310000253144
33,-74.01313999598482,40.690320019090834
34,-74.0176699998533,40.69040999981738
35,-74.01696000014353,40.68919999961825
36,-74.01330999955269,40.69031999955408
37,-74.02098000037502,40.68655000013656
38,-74.02255000051383,40.68846000037678
39,-74.02184999960235,40.68922999961863
40,-74.02250999999715,40.687260000130294
41,-74.02401999979648,40.68630000037246
42,-73.88758299943925,40.65838500004903
43,-73.9273109997514,40.825695999721944
44,-73.92773099953872,40.82581500036196
45,-73.9281340003807,40.82594700013839
46,-73.9285369995678,40.826103000312415
47,-73.92924900000459,40.8263779995579
48,-73.92676200056437,40.826566999866415
49,-73.92646099969258,40.82706999982097
50,-73.92690300057406,40.827868000040304
51,-73.9274570001649,40.828149000053266
52,-73.92835600010895,40.827901999685245
53,-73.92856500023169,40.827799000105806
54,-73.94556000033484,40.57775999986561
55,-73.94355000014735,40.577979999577096
56,-73.9435899994325,40.576959999765606
57,-73.94459000056328,40.57686999993789
58,-73.941819999466,40.5781699999323
